IncidentId;UniqueId;Name;Location;Latitude;Longitude;AcresBurnedDisplay;PercentContainedDisplay;ExternalIncidentLink;CountiesList;UpdatedDate;StartedDate;AdminUnit;IncidentTypeDisplay;Url;IsActive;
1444;6ee351a7-9382-48bc-a161-b417f7560ff9;Garza Fire;Tar Canyon Road, near Avenal;35.93273;-120.20014;48,889;100%;;Kings;2018-01-09 11:51:00;2017-07-09;CAL FIRE Fresno-Kings Unit;;https://www.fire.ca.gov/incidents/2017/7/9/garza-fire/;N;
1445;79fd7b45-381a-4819-9dc7-f80a98010809;Honcut Fire;off of Palermo Honcut Hwy, Honcut;39.37192;-121.53865;166;100%;;Butte;2018-01-09 11:52:00;2017-07-10;CAL FIRE / Butte County Fire;;https://www.fire.ca.gov/incidents/2017/7/10/honcut-fire/;N;
1446;61cc4072-7db6-4fd2-bc9a-652728780c67;Farad Fire;Hwy 80 and State Boundary, 12 miles northeast of Truckee ;39.439722;-120.027222;747;100%;;Sierra;2018-01-09 11:51:00;2017-07-10;Humboldt-Toiyabe National Forest;;https://www.fire.ca.gov/incidents/2017/7/10/farad-fire/;N;
1447;9a1a4247-479d-46ff-99cc-4251c5e333fa;Felipe Fire;San Felipe Road and Metcalf Road, 8 miles northeast of Morgan Hill;37.25014;-121.68562;70;100%;;Santa Clara;2018-01-09 11:52:00;2017-07-10;CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2017/7/10/felipe-fire/;N;
1448;1be14ce2-5e9c-4cc2-89bf-f36cb1d1ccbd;Rebie Fire;Off Rebie way and Forbestown Rd, south east of Lake Oroville;39.50475;-121.33785;10;100%;;Butte;2018-01-09 11:53:00;2017-07-12;CAL FIRE Butte Unit ;;https://www.fire.ca.gov/incidents/2017/7/12/rebie-fire/;N;
1449;a26038b9-df04-4ade-b918-0c4fb9a8dbcf;Mesa Fire;Zaca Station Road and Foxen Canyon Road, north of Los Olivos;34.72379;-120.13249;50;100%;;Santa Barbara;2018-01-09 11:59:00;2017-07-17;Santa Barbara County Fire;;https://www.fire.ca.gov/incidents/2017/7/17/mesa-fire/;N;
1450;1348f32a-510f-4ad3-971f-b75b9cf9f0c0;Bridge Fire;off Greenspot Rd and Santa Ana Canyon Rd, Highland;34.09773;-117.10567;460;100%;;San Bernardino;2018-04-12 14:52:00;2017-07-14;Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit, USFS - San Bernardino National Forest and City of Highland;;https://www.fire.ca.gov/incidents/2017/7/14/bridge-fire/;N;
1451;04b54dc3-10a2-4fdf-bfa6-60a1fe2b0f7d;Jennings Fire;I-8 and Old Hwy 80, Community of Lakeside;32.84796;-116.85396;400;100%;;San Diego;2018-01-09 11:52:00;2017-07-11;Unified Command: CAL FIRE San Diego Unit, Alpine Fire Protection District and  Lakeside Fire Protection District;;https://www.fire.ca.gov/incidents/2017/7/11/jennings-fire/;N;
1452;f7b03fae-de58-4674-9f4f-d3e9d2762d84;Long Valley Fire;off Hwy 395 and Cowboy Joe Rd, 3 miles north of Doyle;40.07045;-120.14013;83,733;100%;;Lassen;2018-01-09 11:52:00;2017-07-11;Bureau of Land Management;;https://www.fire.ca.gov/incidents/2017/7/11/long-valley-fire/;N;
1453;580ce9d9-b8dc-4dc1-9f10-11bf48df9492;Lariat Fire;Lariat Lane and Claitor Way, 6 miles northeast of San Jose;37.39801;-121.8179;101;100%;;Santa Clara;2018-01-09 11:53:00;2017-07-11;San Jose Fire Department;;https://www.fire.ca.gov/incidents/2017/7/11/lariat-fire/;N;
1454;6f9581fa-7c8a-45d1-988d-0a299fc15d62;Quail Fire;Quail Oaks Rd. and Oak Hill Dr. near Valley Springs ;38.18303;-120.85322;59;100%;;Calaveras;2018-01-09 11:53:00;2017-07-12;CAL FIRE Tuolumne-Calaveras Unit;;https://www.fire.ca.gov/incidents/2017/7/12/quail-fire/;N;
1455;bfa2d3e8-2ede-423f-b7db-f8e6f44a3c82;Washington Fire;Field Drive & Patterson Road, Community of Winchester;33.62613;-117.07975;32;100%;;Riverside;2018-01-09 11:54:00;2017-07-13;CALFIRE / Riverside County Fire;;https://www.fire.ca.gov/incidents/2017/7/13/washington-fire/;N;
1456;826b4661-020b-425d-84ec-9426c39839e7;Hidden Fire;Hwy 330, 1 mile north of Highland ;34.149;-117.189;46;100%;;San Bernardino;2018-01-09 11:54:00;2017-07-12;San Bernardino National Forest;;https://www.fire.ca.gov/incidents/2017/7/12/hidden-fire/;N;
1457;bf2e0a34-e600-4e21-9135-168e28c2893d;Spaletta Fire;Point Reyes - Petaluma Road, Petaluma;38.08055;-122.77846;35;100%;;Marin;2018-01-09 11:54:00;2017-07-12;Marin County Fire;;https://www.fire.ca.gov/incidents/2017/7/12/spaletta-fire/;N;
1458;e6626b0a-428c-442f-9ec5-591effef172d;Navajo Fire;West 7th Street and Park Avenue, Perris;33.77896;-117.24091;10;100%;;Riverside;2018-01-09 11:54:00;2017-07-13;CAL FIRE / Riverside County Fire;;https://www.fire.ca.gov/incidents/2017/7/13/navajo-fire/;N;
1459;13dedbc3-8b85-4f64-b3db-89ed81ed4f1d;Reservation Fire;off Reservation Rd and Blanco Rd, east of the city of Marina;36.66684;-121.74826;40;100%;;Monterey;2018-01-09 11:56:00;2017-07-16;Monterey County Regional Fire District;;https://www.fire.ca.gov/incidents/2017/7/16/reservation-fire/;N;
1460;95cd2f17-1278-4cc9-90f4-000e4eba415a;Grade Fire;Hwy 101, 5 miles northwest of Redwood Valley ;39.30125;-123.28825;900;100%;;Mendocino;2018-01-09 11:56:00;2017-07-16;CAL FIRE Mendocino Unit;;https://www.fire.ca.gov/incidents/2017/7/16/grade-fire/;N;
1461;9feb25c4-d3ae-4f78-9fc9-a1ad2b308e42;Detwiler Fire;Detwiler Rd and Hunters Valley Rd, 2 miles east of Lake McClure;37.61757;-120.21321;81,826;100%;;Mariposa;2018-01-09 11:57:00;2017-07-16;CAL FIRE Madera-Mariposa-Merced Unit;;https://www.fire.ca.gov/incidents/2017/7/16/detwiler-fire/;N;
1462;7f742021-ea49-4de5-89a2-f5b9d05d6bbb;Range Fire;on Cow Mountain, west of Ukiah ;39.13207;-123.10227;20;100%;;Mendocino;2018-01-09 11:58:00;2017-07-17;CAL FIRE Mendocino Unit;;https://www.fire.ca.gov/incidents/2017/7/17/range-fire/;N;
1463;f44aec62-5d1d-422f-9ff9-dbef80e4e27f;Park Fire;Parkfield Rd and Hwy 198, 7 miles west of Coalinga;35.95911;-120.55579;1,649;100%;;Fresno;2018-01-09 11:58:00;2017-07-17;CAL FIRE / Fresno County Fire;;https://www.fire.ca.gov/incidents/2017/7/17/park-fire/;N;
1464;0726d9f7-2baa-4652-b1d6-cbab45783f64;Sand Fire;Sand Creek Rd, west of Arbuckle;39.01224;-122.20127;70;100%;;Colusa;2018-01-09 11:58:00;2017-07-17;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2017/7/17/sand-fire/;N;
1465;2f9f1bf9-6188-46a2-b91f-f212cdd21528;Maria Fire;Jesus Maria Road and Music Gulch Road, Mokelumne Hill ;38.29113;-120.62177;117;100%;;Calaveras;2018-01-09 11:58:00;2017-07-17;CAL FIRE Tuolumne-Calaveras Unit;;https://www.fire.ca.gov/incidents/2017/7/17/maria-fire/;N;
1466;f568b94d-f388-4231-8aac-ac2572ca872d;Centerville Fire;County Road 60 and 54, Alturas;41.45589;-120.56933;15;100%;;Modoc;2018-01-09 11:58:00;2017-07-17;CAL FIRE Lassen-Modoc Unit;;https://www.fire.ca.gov/incidents/2017/7/17/centerville-fire/;N;
1467;1ba1f29a-5281-4f53-857d-106ae5e7db84;Murphy Fire;Hwy 29 and Agua Dulce, 3 miles south of Lower lake;38.86056;-122.62382;40;100%;;Lake;2018-01-09 11:59:00;2017-07-17;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2017/7/17/murphy-fire/;N;
1468;80844950-65c8-44ec-b63a-7e51412fea0c;Fox Fire;off Balch Park Rd & Bear Creek Dr, 4 miles north of Springville ;36.18815;-118.78928;59;100%;;Tulare;2018-01-09 11:59:00;2017-07-17;CAL FIRE Tulare Unit;;https://www.fire.ca.gov/incidents/2017/7/17/fox-fire/;N;
1469;2f2a4afd-06f1-4b57-b3f2-db8e3d9ac05c;I-5 Fire;off I-5 & Quebec Ave, north of Avenal;36.05187;-120.05404;2,312;100%;;Kings;2018-01-09 12:44:00;2017-08-24;Kings County;;https://www.fire.ca.gov/incidents/2017/8/24/i-5-fire/;N;
1470;82689e99-9158-4403-b8c5-bababc3c81f6;Sway Fire;Swayback Ridge, 5 southwest of Mad River;40.39799;-123.57562;19;100%;;Humboldt;2018-01-09 12:16:00;2017-08-01;Six Rivers National Forest;;https://www.fire.ca.gov/incidents/2017/8/1/sway-fire/;N;
1471;27759042-9df3-4d57-951e-f5727bcf013f;Hudson Fire;Hudson Ranch Rd. and Hwy 166, south of Maricopa;34.94373;-119.44751;1,083;100%;;Kern;2018-01-09 11:59:00;2017-07-18;Kern County Fire ;;https://www.fire.ca.gov/incidents/2017/7/18/hudson-fire/;N;
1472;3c61a039-cf71-40da-89e9-bcc5a62e2c1a;Laverne Fire;off of Laverne Ln & Saddle Trail, 6 miles southeast of Redding;40.47106;-122.43608;180;100%;;Shasta;2018-01-09 12:01:00;2017-07-18;CAL FIRE Shasta-Trintiy Unit;;https://www.fire.ca.gov/incidents/2017/7/18/laverne-fire/;N;
1473;244961af-65d5-472b-972f-e02df96e9ccb;Ellis Fire;off of Mc Pherson Road, Perris;33.75526;-117.25075;72;100%;;Riverside;2018-01-09 12:01:00;2017-07-18;CAL FIRE/Riverside County Fire;;https://www.fire.ca.gov/incidents/2017/7/18/ellis-fire/;N;
1474;7a317400-8838-4fd4-8c2f-b8c12add5d6a;Hogback Fire;off of Hogback Rd and Whitaker Forest Dr, Badger;36.64404;-118.99944;58;100%;;Tulare;2018-01-09 12:01:00;2017-07-18;CAL FIRE Tulare Unit;;https://www.fire.ca.gov/incidents/2017/7/18/hogback-fire/;N;
1475;47c9e99d-ad11-497f-8238-cfd815423262;Creek Fire;Stony Creek, Orland;39.75425;-122.17657;0;100%;;Glenn;2018-01-09 12:02:00;2017-07-19;City of Orland Fire Department;;https://www.fire.ca.gov/incidents/2017/7/19/creek-fire/;N;
1476;eff9d678-293f-43aa-96af-c5cf3203b31f;Roadrunner Fire;Road 268 & E. Teapot Dome Ave., 4 miles east of Porterville;36.0226;-118.94252;2,289;100%;;Tulare;2018-01-09 12:15:00;2017-07-30;CAL FIRE Tulare Unit;;https://www.fire.ca.gov/incidents/2017/7/30/roadrunner-fire/;N;
1477;5948001c-9c7b-4722-9fa4-9f0323886bc0;Clear Complex (merged into Eclipse Complex);Clear Creek Drainage, 7 miles southwest of Happy Camp (Siskiyou County);41.702;-123.508;0;100%;;Siskiyou;2018-01-09 12:05:00;2017-07-25;Klamath National Forest;;https://www.fire.ca.gov/incidents/2017/7/25/clear-complex-merged-into-eclipse-complex/;N;
1478;1f8c73d1-2cb8-4e98-bd44-d6dccd601c7e;Twist Fire;Twist Road south of Algerine Road, Jamestown;37.90014;-120.36005;124;100%;;Tuolumne;2018-01-09 12:14:00;2017-07-30;CAL FIRE Tuolumne-Calaveras Unit ;;https://www.fire.ca.gov/incidents/2017/7/30/twist-fire/;N;
1479;ce6fb2ba-9799-4b36-a64f-8bf02392d6ee;Gorman Fire;Gorman School Rd at I-5, Gorman, Los Angeles County;34.792882;-118.851943;135;100%;;Los Angeles;2018-01-09 12:07:00;2017-07-28;Los Angles County Fire Department;;https://www.fire.ca.gov/incidents/2017/7/28/gorman-fire/;N;
1480;ee20b421-06cd-40d2-a22c-0f9e8ddeee71;Placentia Fire;Placentia Ave. at Eureka St, Nuevo;33.81976;-117.18552;63;100%;;Riverside;2018-01-09 12:07:00;2017-07-28;Riverside County Fire Department;;https://www.fire.ca.gov/incidents/2017/7/28/placentia-fire/;N;
1481;1eef0c21-122b-4522-80d1-edf08c82c777;Willms Fire;10 miles east of Oakdale;37.81827;-120.65764;19;100%;;Stanislaus;2018-01-09 12:01:00;2017-07-18;CAL FIRE Tuolumne-Calaveras Unit;;https://www.fire.ca.gov/incidents/2017/7/18/willms-fire/;N;
1482;510c877d-b80b-423f-b7e0-4276ce646f4a;Humboldt Fire;Humboldt Rd & Hwy 32, 2 miles east of Chico ;39.76243;-121.74121;103;100%;;Butte;2018-04-12 14:52:00;2017-07-19;Unified Command: CAL FIRE/Butte County and Chico Fire Department;;https://www.fire.ca.gov/incidents/2017/7/19/humboldt-fire/;N;
1483;a95302d3-8574-4900-9d2a-daa33c55b70e;Minerva Fire;Forest Road 24N26, 3 miles southwest of Quincy (Plumas County);39.9034;-120.9761;4,310;100%;;Plumas;2018-01-09 12:08:00;2017-07-29;U.S. Forest Service - Plumas National Forest;;https://www.fire.ca.gov/incidents/2017/7/29/minerva-fire/;N;
1484;51e42770-97b4-4204-af57-8ab56992eb71;Jacksonville Fire;Jacksonville Road, south of Jamestown;37.905545;-120.408135;690;100%;;Tuolumne;2018-01-09 12:09:00;2017-07-29;CAL FIRE Tuolumne-Calaveras Unit;;https://www.fire.ca.gov/incidents/2017/7/29/jacksonville-fire/;N;
1485;7dd19215-986b-4365-a40d-2267b4a05de0;Zenon Fire;off Zenon Way, Nipomo ;35.06472;-120.5634;47;100%;;San Luis Obispo;2018-01-09 12:03:00;2017-07-20;CAL FIRE San Luis Obispo Unit;;https://www.fire.ca.gov/incidents/2017/7/20/zenon-fire/;N;
1486;d9f83833-30c4-448d-b2ca-c5a63791b83d;Grizzly Fire;off of Grizzly Hill Rd & Turnagain Arm Rd, 8 miles northeast of Nevada City;39.36902;-120.97586;10;100%;;Nevada;2018-01-09 12:03:00;2017-07-21;CAL FIRE Nevada-Yuba-Placer Unit;;https://www.fire.ca.gov/incidents/2017/7/21/grizzly-fire/;N;
1487;2fd950a8-fadb-467c-ab59-88e7ea007738;Ranch Fire;Ranch Camp Rd, Mt. Aukum;38.559707;-120.70013;140;100%;;El Dorado;2018-01-09 12:06:00;2017-07-26;CAL FIRE Amador - El Dorado Unit;;https://www.fire.ca.gov/incidents/2017/7/26/ranch-fire/;N;
1488;0d93e84b-8460-4d5d-946c-630ade76747d;Elephant Fire;off Strathmore Rd, community of Lindsay;36.22265;-119.06598;416;100%;;Tulare;2018-01-09 12:02:00;2017-07-20;CAL FIRE Tulare Unit;;https://www.fire.ca.gov/incidents/2017/7/20/elephant-fire/;N;
1489;8cf9e7dc-74b9-4b97-9a03-f523f3eff56f;Latrobe Fire;Off Latrobe Rd & Scott Rd, near Rancho Murieta;38.5181;-121.104;1,286;100%;;Sacramento;2018-01-09 12:06:00;2017-07-26;CAL FIRE Amador-El Dorado Unit;;https://www.fire.ca.gov/incidents/2017/7/26/latrobe-fire/;N;
1490;7b95ce91-9581-4fe6-887d-ab1bf6420205;Weller Fire;Weller Rd and Calaveras Rd, 3 miles east of Milpitas;37.44485;-121.84108;51;100%;;Santa Clara;2018-01-09 12:07:00;2017-07-26;CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2017/7/26/weller-fire/;N;
1491;be5275b7-1472-4423-a9c8-0f2491179150;Marble Fire;Orleans Rd, Six River National Forest;41.478;-123.506;319;100%;;Del Norte;2018-01-09 12:01:00;2017-07-19;USFS - Six Rivers National Forest;;https://www.fire.ca.gov/incidents/2017/7/19/marble-fire/;N;
1492;84c8a735-9e8f-4310-84ab-39079ad1ea14;Dollar Fire;off Hwy 330 & Old City Creek Rd, southwest of Running Springs;34.20152;-117.14466;85;100%;;San Bernardino;2018-01-09 12:03:00;2017-07-22;USFS - San Bernardino National Forest;;https://www.fire.ca.gov/incidents/2017/7/22/dollar-fire/;N;
1493;918e4e6c-7814-42ed-9cd5-aa11d29367da;Lost Fire;off of Hwy 79, 4 miles north of Warner Springs;33.34659;-116.66107;255;100%;;San Diego;2018-04-12 14:52:00;2017-07-22;Unified Command: CAL FIRE San Diego County Fire Authority and Cleveland National Forest - USFS;;https://www.fire.ca.gov/incidents/2017/7/22/lost-fire/;N;
1494;a441e39a-1be1-4be5-8c07-b32bc6f07df0;Seine Fire;off Piedmont Drive and Seine Avenue, Highland;34.139;-117.199;20;100%;;San Bernardino;2018-01-09 12:03:00;2017-07-22;San Bernardino National Forest - USFS ;;https://www.fire.ca.gov/incidents/2017/7/22/seine-fire/;N;
1495;855e28e2-753b-4c36-bf39-27ace518776d;Woodland Fire;Woodland Court, Community of Oak Hill;38.69775;-120.73757;13;100%;;El Dorado;2018-01-09 12:06:00;2017-07-25;CAL FIRE Amador-El Dorado Unit;;https://www.fire.ca.gov/incidents/2017/7/25/woodland-fire/;N;
1496;907cd7cd-cc26-4529-a9f8-cee1e1560086;Olive Fire;Highway 41 Northeast of Highway 46;35.7751;-120.23656;150;100%;;San Luis Obispo;2018-01-09 12:05:00;2017-07-24;CAL FIRE San Luis Obispo unit;;https://www.fire.ca.gov/incidents/2017/7/24/olive-fire/;N;
1497;ebcee501-5709-4382-8eab-d8595ba6606d;Spenceville Fire;Spenceville Rd & Monarch Trail Dr, Wheatland;39.06522;-121.3519;39;100%;;Yuba;2018-01-09 12:05:00;2017-07-24;CAL FIRE Nevada-Yuba-Placer Unit;;https://www.fire.ca.gov/incidents/2017/7/24/spenceville-fire/;N;
1498;e8ebb6f2-16f5-4342-bce1-d36ff9c9422c;Castro Fire;off Castro Valley Rd. &  Hwy 101,  southwest of Gilroy;36.96607;-121.55552;78;100%;;Santa Clara;2018-01-09 12:04:00;2017-07-23;CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2017/7/23/castro-fire/;N;
1499;1d8a8aaf-f294-46e1-8224-6ea3e8c39634;High Fire;off High Rd & Santa Rosa Rd, Lucerne Valley;34.41204;-117.03031;170;100%;;San Bernardino;2018-01-09 12:04:00;2017-07-23;Unified Command: CAL FIRE San Bernardino-Inyo-Mono Unit / San Bernardino County Fire;;https://www.fire.ca.gov/incidents/2017/7/23/high-fire/;N;
1500;8caf9d17-d9c3-42e4-a622-30799080c4b9;Modoc July Complex;throughout Modoc County;0.0;0.0;83,120;100%;;Modoc;2018-01-09 12:05:00;2017-07-24;Modoc National Forest;;https://www.fire.ca.gov/incidents/2017/7/24/modoc-july-complex/;N;
1501;a3bd6249-555a-4ee1-99c0-69333d71bdfb;Live Fire;Live Oak Road, Community of Ridgway, west of Red Bluff;40.1583;-122.3209;57;100%;;Tehama;2018-01-09 12:07:00;2017-07-28;CAL FIRE Tehama-Glenn Unit;;https://www.fire.ca.gov/incidents/2017/7/28/live-fire/;N;
1502;77ab4672-c61f-488f-a165-acb40eeac713;Greenhorn Fire;Greenhorn Access Rd, Rollins Lake (Nevada Co);39.16826;-120.95498;15;100%;;Nevada;2019-07-01 13:07:57;2017-07-27;CAL FIRE Nevada - Yuba - Placer Unit;;https://www.fire.ca.gov/incidents/2017/7/27/greenhorn-fire/;N;
1503;09f55a45-f261-492f-b496-8744d878ef57;Falls Fire;Off Merced Falls Rd, northwest of Lake McClure ;37.65986;-120.31157;20;100%;;Tuolumne;2018-01-09 12:16:00;2017-08-01;CAL FIRE Tuolumne-Calaveras Unit;;https://www.fire.ca.gov/incidents/2017/8/1/falls-fire/;N;
1504;00a13d84-415e-4106-aa31-2e664ed9eabf;Sky Fire;Blue Sky Road, east of Bella Vista ;40.69259;-122.17384;17;100%;;Shasta;2018-01-09 12:12:00;2017-07-29;CAL FIRE Shasta Trinity Unit;;https://www.fire.ca.gov/incidents/2017/7/29/sky-fire/;N;
1505;e9862c12-da9f-4205-9993-91a3b1437de4;Hill Fire;Lakeview Dr. at Lake Ridge Rd., Pleasant Valley, 3 miles west of Dorris;41.9808;-121.9741;155;100%;;Siskiyou;2018-01-09 12:12:00;2017-07-29;CAL FIRE Siskiyou Unit;;https://www.fire.ca.gov/incidents/2017/7/29/hill-fire/;N;
1506;fd0a69a3-91d5-422b-bab4-dc6a4b0de134;Largo Fire;South Shingle Rd at Michigan Bar Rd, northeast of Rancho Murieta;38.538332;-121.039267;236;100%;;El Dorado;2018-01-09 12:14:00;2017-07-30;CAL FIRE Amador-El Dorado Unit;;https://www.fire.ca.gov/incidents/2017/7/30/largo-fire/;N;
1507;0f4499f5-846c-4791-994e-81df04fe691a;Garden Fire;1/2 mile west of USFS Democrat Fire Station, Kern River Ranger District;35.543;-118.654;1,350;100%;;Kern;2018-01-09 12:14:00;2017-07-30;Sequoia National Forest;;https://www.fire.ca.gov/incidents/2017/7/30/garden-fire/;N;
1508;75fb489f-1e3e-4929-a6fb-a288416b96e0;Independence Fire;Independence Lane, 2 miles south of Geyserville;38.70289;-122.90217;11;100%;;Sonoma;2018-01-09 12:15:00;2017-07-31;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2017/7/31/independence-fire/;N;
1509;32a79e9b-8ce3-477e-b698-2eb16ef66aac;Mile Fire;Hwy 18 x Old Waterman Canyon Rd., 1 mile south of Crestline;34.19076;-117.26969;100;100%;;San Bernardino;2018-01-09 12:16:00;2017-07-31;San Bernardino National Forest;;https://www.fire.ca.gov/incidents/2017/7/31/mile-fire/;N;
1510;3dcf54bc-89f5-41b3-b797-5dcdf0e629e8;Rose Fire;Off Amorose St, in the community of Lake Elsinore;33.689092;-117.396404;200;100%;;Riverside;2018-01-09 12:15:00;2017-07-31;CAL FIRE / Riverside County Fire;;https://www.fire.ca.gov/incidents/2017/7/31/rose-fire/;N;
1511;5367822f-b489-4da5-b90e-c5b2c8abf318;Sandy Fire;Sandy Bar, Hwy 299, 4 miles east of Burnt Ranch;40.79902;-123.39253;32;100%;;Trinity;2018-01-09 12:17:00;2017-08-02;Shasta-Trinity National Forest;;https://www.fire.ca.gov/incidents/2017/8/2/sandy-fire/;N;
1512;47dd7f12-4141-473e-b2c1-2e625df3b784;Camatta Fire;Hwy 58 near Camatta Creek Rd, east of Santa Margarita;35.4403;-120.2913;70;100%;;San Luis Obispo;2018-01-09 12:17:00;2017-08-02;CAL FIRE San Luis Obispo Unit;;https://www.fire.ca.gov/incidents/2017/8/2/camatta-fire/;N;
1513;a1554868-0f98-41d4-9132-1f0bbf10b22c;Red Fire;Off Hwy 58 & Red Hill Rd, east of Wilson Corner;35.40357;-120.28037;460;100%;;San Luis Obispo;2018-01-09 12:17:00;2017-08-02;CAL FIRE San Luis Obispo Unit / Los Padres National Forest;;https://www.fire.ca.gov/incidents/2017/8/2/red-fire/;N;
1514;42f93f6b-0ada-4267-8e6e-4674055ed9c8;Warner Mountain Lightning;Warner Mountain Ranger District on the Modoc National Forest;41.338;-120.304;0;100%;;Modoc;2018-01-09 12:04:00;2017-07-23;Modoc National Forest;;https://www.fire.ca.gov/incidents/2017/7/23/warner-mountain-lightning/;N;
1515;dd6c5dfb-e5f5-4c1b-ab7f-aa9f3a4f60fc;Saw Fire;Off Alderpoint Rd & Lower Sawmill Rd, east of Garberville;40.11794;-123.76099;85;100%;;Humboldt;2018-01-09 12:17:00;2017-08-03;CAL FIRE Humboldt-Del Norte Unit;;https://www.fire.ca.gov/incidents/2017/8/3/saw-fire/;N;
1516;093bdb67-4c14-402d-a034-3714b7125c49;Bryant Fire;Bryant Street at Hwy 38, City of Yucaipa;34.08492;-117.03826;325;100%;;San Bernardino;2018-01-09 12:18:00;2017-08-03;CAL FIRE San Bernardino Unit / San Bernardino National Forest / City of Yucaipa ;;https://www.fire.ca.gov/incidents/2017/8/3/bryant-fire/;N;
1517;9705ad0d-5bf1-4221-a7c3-3af6d99be3d0;Rincon Fire;off Hwy 39 & East Fork Ave, north of Azusa;34.23925;-117.85182;10;100%;;Los Angeles;2018-01-09 12:18:00;2017-08-03;Angeles National Forest;;https://www.fire.ca.gov/incidents/2017/8/3/rincon-fire/;N;
1518;e1582691-805c-4627-b20b-e5e8ba110f20;Blocksburg Fire;Off Alderpoint Rd and Cemetery Rd, Blocksburg;40.27582;-123.64281;30;100%;;Humboldt;2018-01-09 12:18:00;2017-08-03;CAL FIRE Humboldt-Del Norte Unit;;https://www.fire.ca.gov/incidents/2017/8/3/blocksburg-fire/;N;
1519;21714c67-dc5a-4d86-8794-79d85f87b71b;Bottle Fire;Bottle Rock Rd and Highway 29 in Kelseyville;38.94599;-122.81135;62;100%;;Lake;2018-01-09 12:28:00;2017-08-08;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2017/8/8/bottle-fire/;N;
1520;58d62aeb-29f5-45f5-93ac-a657b0708149;Stewart Fire;Stewart Rd at Woodson Rd in Moreno Valley;34.009026;-117.239099;122;100%;;Riverside;2018-01-09 12:19:00;2017-08-04;CAL FIRE/Riverside County Fire;;https://www.fire.ca.gov/incidents/2017/8/4/stewart-fire/;N;
1521;e4834d78-fd4a-44b4-8669-52cbdc41113d;Calgary Fire;Old State Rd & Dollar Rd, Wofford Heights;35.70639;-118.47307;50;100%;;Kern;2018-01-09 12:19:00;2017-08-05;Kern County Fire Department / Sequoia National Forest;;https://www.fire.ca.gov/incidents/2017/8/5/calgary-fire/;N;
1522;d3213d2a-4b10-4eef-b8df-bdebc5cd948f;Chilcoot Fire;Chilcoot Ave, Chilcoot;39.75371;-120.1397;1,020;100%;;Plumas;2018-01-09 12:20:00;2017-08-06;Tahoe National Forest;;https://www.fire.ca.gov/incidents/2017/8/6/chilcoot-fire/;N;
1523;93fe220b-0458-4e26-827c-93883093681e;W-2 Fire;Ash Valley, 6 miles west of Madeline;41.11989;-120.74968;530;100%;;Lassen;2018-01-09 12:20:00;2017-08-06;Bureau of Land Management Northern California District;;https://www.fire.ca.gov/incidents/2017/8/6/w-2-fire/;N;
1524;06664fe1-c56c-4a00-833c-f9f3f6d6d18f;Poslin Fire;Scott Rd, 9 miles south of Doyle;39.888;-120.066;859;100%;;Lassen;2018-01-09 12:21:00;2017-08-06;Plumas National Forest;;https://www.fire.ca.gov/incidents/2017/8/6/poslin-fire/;N;
1525;ab009bd1-6784-4fda-a931-532520742a8b;Reed Fire;Reed Valley Rd. and Forest Route 7S04 in Aguanga;33.57139;-116.8247;92;100%;;Riverside;2018-01-09 12:23:00;2017-08-07;CAL FIRE/Riverside County Fire/San Bernardino National Forest ;;https://www.fire.ca.gov/incidents/2017/8/7/reed-fire/;N;
1526;e65c3e0b-08d9-43cf-b1ac-8e57d5f407fc;Country Fire;Portuguese Canyon Rd. at Cross Country Rd. southeast of Bradley;35.86596;-120.64584;82;100%;;Monterey;2018-01-09 12:27:00;2017-08-07;CAL FIRE San Benito-Monterey;;https://www.fire.ca.gov/incidents/2017/8/7/country-fire/;N;
1527;9eb07177-e62a-4f5a-adeb-e95508e31959;Ruth Complex;Dutchman Rd, east of Zenia;40.17598;-123.36882;4,736;100%;;Trinity;2018-01-09 12:27:00;2017-08-07;Six Rivers National Forest;;https://www.fire.ca.gov/incidents/2017/8/7/ruth-complex/;N;
1528;09e74687-85e7-488f-a5c8-8a11f75ab7d8;Rose Fire;I-5 Freeway and Grapevine Rd, north of the Grapevine;34.92907;-118.9267;338;100%;;Kern;2018-01-09 12:31:00;2017-08-10;CAL FIRE/Kern County Fire;;https://www.fire.ca.gov/incidents/2017/8/10/rose-fire/;N;
1529;a8ab00de-6074-45a0-9e3d-f43b090e8346;Tilton Fire;Hale Ave and Tilton Ave in Morgan Hill;37.14653;-121.68165;100;100%;;Santa Clara;2018-01-09 12:39:00;2017-08-11;CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2017/8/11/tilton-fire/;N;
